"Book ID","Title","Author_Surname","Author_Fname","Date","Publisher","Intl. Std. Book No.","Address","Citation","Web Site"
"WildJimbo_1","Clawhammer Banjo Tunes","Pankey","Jim",2008,,"ISBN Unknown",,"Wild Jimbo, 2008","http://www.wildjimbo.com/"
