"Book ID","Title","Author_Surname","Author_Fname","Date","Publisher","Intl. Std. Book No.","Address","Citation","Web Site"
"Dan_4","Mel Bay Old-Time Festival Tunes for Clawhammer","Levenson","Dan",2006,"Mel Bay Publications, Inc.","ISBN 0786675195","#4 Industrial Drive, Pacific, MO","Levenson, 2006","http://clawdan.com/"
