"Book ID","Title","Author_Surname","Author_Fname","Date","Publisher","Intl. Std. Book No.","Address","Citation","Web Site"
"DickKimmel_1","Fishin' Creek Blues","Kimmel","Dick",2000,"","0786661909","Mel Bay Publications","Kimmel, 2000",
